Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
23385,972289,1972289,10000,2025-06-21,1
23386,867848,1867848,10000,2025-10-14,1
23387,412677,1412677,10000,2025-06-14,1
23388,382791,1382791,10000,2025-11-21,1
23389,805437,1805437,10000,2025-04-14,1
23390,92193,1092193,10000,2025-04-07,1
23391,463101,1463101,10000,2025-03-21,1
23392,612962,1612962,10000,2025-02-27,1
23393,170635,1170635,10000,2025-10-28,1
23394,599548,1599548,10000,2025-05-28,1
23395,706391,1706391,10000,2025-01-13,1
23396,684706,1684706,10000,2025-07-14,1
23397,689787,1689787,10000,2025-08-14,1
23398,961754,1961754,10000,2025-12-14,1
23399,74447,1074447,10000,2025-07-21,1
23400,931861,1931861,10000,2025-06-14,1
23401,37602,1037602,10000,2025-06-14,1
23402,957392,1957392,10000,2025-08-14,1
23403,332933,1332933,10000,2025-01-06,1
23404,378306,1378306,10000,2025-09-14,1
23405,221768,1221768,10000,2025-07-14,1
23406,423736,1423736,10000,2025-09-07,1
23407,847427,1847427,10000,2025-01-20,1
23408,317252,1317252,10000,2025-04-14,1
23409,556801,1556801,10000,2025-01-27,1
23410,490171,1490171,10000,2025-01-27,1
23411,588234,1588234,10000,2025-02-06,1
23412,129091,1129091,10000,2025-04-07,1
23413,728748,1728748,10000,2025-07-21,1
23414,256954,1256954,10000,2025-08-14,1
23415,281098,1281098,10000,2025-11-14,1
23416,113497,1113497,10000,2025-03-28,1
23417,329835,1329835,10000,2025-09-21,1
23418,7931,1007931,10000,2025-07-21,1
23419,892618,1892618,10000,2025-03-21,1
23420,379521,1379521,10000,2025-07-07,1
23421,309211,1309211,10000,2025-12-14,1
23422,447764,1447764,10000,2025-08-21,1
23423,187246,1187246,10000,2025-04-14,1
23424,911523,1911523,10000,2025-06-14,1
23425,539411,1539411,10000,2025-02-06,1
23426,459345,1459345,10000,2025-02-27,1
23427,592075,1592075,10000,2025-04-14,1
23428,496554,1496554,10000,2025-07-14,1
23429,735831,1735831,10000,2025-05-07,1
23430,76340,1076340,10000,2025-04-28,1
23431,915468,1915468,10000,2025-05-14,1
23432,464230,1464230,10000,2025-10-07,1
23433,396006,1396006,10000,2025-06-21,1
23434,297878,1297878,10000,2025-01-13,1
23435,215482,1215482,10000,2025-08-28,1
23436,791477,1791477,10000,2025-10-28,1
23437,398150,1398150,10000,2025-09-28,1
23438,179409,1179409,10000,2025-10-28,1
23439,516457,1516457,10000,2025-10-21,1
23440,126412,1126412,10000,2025-05-14,1
23441,115640,1115640,10000,2025-08-14,1
23442,839652,1839652,10000,2025-10-28,1
23443,837992,1837992,10000,2025-10-14,1
23444,680955,1680955,10000,2025-09-21,1
23445,730928,1730928,10000,2025-11-21,1
23446,844484,1844484,10000,2025-09-14,1
23447,149608,1149608,10000,2025-02-06,1
23448,683345,1683345,10000,2025-10-07,1
23449,367153,1367153,10000,2025-10-14,1
23450,263710,1263710,10000,2025-09-21,1
23451,696585,1696585,10000,2025-06-14,1
23452,172196,1172196,10000,2025-01-13,1
23453,693672,1693672,10000,2025-06-07,1
23454,751025,1751025,10000,2025-07-14,1
23455,466625,1466625,10000,2025-07-21,1
23456,307057,1307057,10000,2025-06-07,1
23457,332591,1332591,10000,2025-01-06,1
23458,928817,1928817,10000,2025-07-21,1
23459,949165,1949165,10000,2025-08-14,1
23460,114374,1114374,10000,2025-01-13,1
23461,406790,1406790,10000,2025-09-21,1
23462,264167,1264167,10000,2025-12-21,1
23463,464694,1464694,10000,2025-01-06,1
23464,949757,1949757,10000,2025-02-06,1
23465,25009,1025009,10000,2025-05-07,1
23466,215811,1215811,10000,2025-05-21,1
23467,104718,1104718,10000,2025-04-28,1
23468,473137,1473137,10000,2025-10-28,1
23469,839522,1839522,10000,2025-09-07,1
23470,841160,1841160,10000,2025-10-21,1
23471,543845,1543845,10000,2025-08-14,1
23472,611270,1611270,10000,2025-07-14,1
23473,287591,1287591,10000,2025-03-07,1
23474,344458,1344458,10000,2025-06-14,1
23475,836353,1836353,10000,2025-11-07,1
23476,152452,1152452,10000,2025-03-28,1
23477,199964,1199964,10000,2025-09-14,1
23478,247727,1247727,10000,2025-10-07,1
23479,733908,1733908,10000,2025-01-27,1
23480,793320,1793320,10000,2025-03-28,1
23481,912376,1912376,10000,2025-07-14,1
23482,366950,1366950,10000,2025-08-07,1
23483,707326,1707326,10000,2025-01-27,1
23484,586753,1586753,10000,2025-06-07,1
23485,655463,1655463,10000,2025-04-14,1
23486,793236,1793236,10000,2025-11-28,1
23487,364264,1364264,10000,2025-05-21,1
23488,194216,1194216,10000,2025-06-21,1
23489,510536,1510536,10000,2025-11-14,1
23490,88418,1088418,10000,2025-12-07,1
23491,412903,1412903,10000,2025-01-20,1
23492,771732,1771732,10000,2025-11-07,1
23493,178360,1178360,10000,2025-06-21,1
23494,712685,1712685,10000,2025-09-07,1
23495,897631,1897631,10000,2025-05-28,1
23496,78407,1078407,10000,2025-09-07,1
23497,825288,1825288,10000,2025-12-07,1
23498,798935,1798935,10000,2025-11-28,1
23499,590768,1590768,10000,2025-10-14,1
23500,112325,1112325,10000,2025-04-07,1
23501,719714,1719714,10000,2025-06-21,1
23502,176521,1176521,10000,2025-10-14,1
23503,66825,1066825,10000,2025-03-07,1
23504,533850,1533850,10000,2025-12-28,1
23505,848608,1848608,10000,2025-10-07,1
23506,699725,1699725,10000,2025-04-14,1
23507,814804,1814804,10000,2025-01-06,1
23508,207411,1207411,10000,2025-06-14,1
23509,183410,1183410,10000,2025-06-07,1
23510,338357,1338357,10000,2025-10-21,1
23511,169291,1169291,10000,2025-03-21,1
23512,361947,1361947,10000,2025-05-21,1
23513,444773,1444773,10000,2025-02-27,1
23514,164612,1164612,10000,2025-07-14,1
23515,216032,1216032,10000,2025-11-14,1
23516,803172,1803172,10000,2025-10-14,1
23517,339155,1339155,10000,2025-03-21,1
23518,826337,1826337,10000,2025-10-21,1
23519,254747,1254747,10000,2025-02-13,1
23520,145016,1145016,10000,2025-10-07,1
23521,78069,1078069,10000,2025-03-14,1
23522,683317,1683317,10000,2025-02-13,1
23523,402913,1402913,10000,2025-12-21,1
23524,851639,1851639,10000,2025-06-14,1
23525,79129,1079129,10000,2025-05-07,1
23526,635330,1635330,10000,2025-06-21,1
23527,144974,1144974,10000,2025-10-21,1
23528,856332,1856332,10000,2025-06-21,1
23529,931795,1931795,10000,2025-06-28,1
23530,373351,1373351,10000,2025-03-28,1
23531,964433,1964433,10000,2025-07-14,1
23532,466675,1466675,10000,2025-12-14,1
23533,590422,1590422,10000,2025-04-28,1
23534,683289,1683289,10000,2025-11-28,1
23535,411038,1411038,10000,2025-08-21,1
23536,576565,1576565,10000,2025-10-21,1
23537,122228,1122228,10000,2025-12-28,1
23538,695465,1695465,10000,2025-05-28,1
23539,466848,1466848,10000,2025-03-07,1
23540,89798,1089798,10000,2025-11-07,1
23541,653587,1653587,10000,2025-03-21,1
23542,890026,1890026,10000,2025-03-14,1
23543,985420,1985420,10000,2025-12-21,1
23544,524202,1524202,10000,2025-05-28,1
23545,417812,1417812,10000,2025-05-07,1
23546,774481,1774481,10000,2025-01-06,1
23547,897453,1897453,10000,2025-11-21,1
23548,566753,1566753,10000,2025-07-14,1
23549,484912,1484912,10000,2025-04-14,1
23550,959438,1959438,10000,2025-04-07,1
23551,158408,1158408,10000,2025-09-07,1
23552,693076,1693076,10000,2025-08-28,1
23553,834815,1834815,10000,2025-06-07,1
23554,535791,1535791,10000,2025-04-07,1
23555,259457,1259457,10000,2025-09-21,1
23556,129510,1129510,10000,2025-03-28,1
23557,662237,1662237,10000,2025-08-07,1
23558,469886,1469886,10000,2025-07-14,1
23559,484594,1484594,10000,2025-07-21,1
23560,570076,1570076,10000,2025-01-06,1
23561,657926,1657926,10000,2025-10-28,1
23562,46384,1046384,10000,2025-12-28,1
23563,468943,1468943,10000,2025-05-14,1
23564,24951,1024951,10000,2025-04-14,1
23565,255564,1255564,10000,2025-08-28,1
23566,878525,1878525,10000,2025-03-07,1
23567,368132,1368132,10000,2025-08-28,1
23568,266599,1266599,10000,2025-10-21,1
23569,474659,1474659,10000,2025-06-07,1
23570,300865,1300865,10000,2025-08-14,1
23571,793726,1793726,10000,2025-01-27,1
23572,66776,1066776,10000,2025-04-14,1
23573,438786,1438786,10000,2025-10-07,1
23574,935606,1935606,10000,2025-08-28,1
23575,941052,1941052,10000,2025-03-28,1
23576,969787,1969787,10000,2025-12-14,1
23577,231043,1231043,10000,2025-05-14,1
23578,94803,1094803,10000,2025-06-07,1
23579,404055,1404055,10000,2025-09-14,1
23580,982345,1982345,10000,2025-02-06,1
23581,461991,1461991,10000,2025-08-07,1
23582,313824,1313824,10000,2025-04-14,1
23583,211645,1211645,10000,2025-05-21,1
23584,844429,1844429,10000,2025-04-14,1
23585,591717,1591717,10000,2025-11-07,1
23586,273856,1273856,10000,2025-07-28,1
23587,805095,1805095,10000,2025-01-13,1
23588,595528,1595528,10000,2025-04-28,1
23589,843408,1843408,10000,2025-04-21,1
23590,627522,1627522,10000,2025-06-07,1
23591,255997,1255997,10000,2025-07-21,1
23592,735714,1735714,10000,2025-07-07,1
23593,555216,1555216,10000,2025-05-14,1
23594,53476,1053476,10000,2025-12-07,1
23595,72807,1072807,10000,2025-04-28,1
23596,701198,1701198,10000,2025-12-28,1
23597,771744,1771744,10000,2025-09-07,1
23598,542422,1542422,10000,2025-10-28,1
23599,773625,1773625,10000,2025-06-28,1
23600,157894,1157894,10000,2025-04-21,1
23601,325649,1325649,10000,2025-04-07,1
23602,459532,1459532,10000,2025-08-14,1
23603,285001,1285001,10000,2025-07-28,1
23604,908698,1908698,10000,2025-08-14,1
23605,393023,1393023,10000,2025-06-07,1
23606,843502,1843502,10000,2025-09-28,1
23607,250227,1250227,10000,2025-01-20,1
23608,651458,1651458,10000,2025-11-14,1
23609,31496,1031496,10000,2025-02-20,1
23610,865004,1865004,10000,2025-03-28,1
23611,565312,1565312,10000,2025-05-21,1
23612,126852,1126852,10000,2025-06-21,1
23613,410737,1410737,10000,2025-11-07,1
23614,797022,1797022,10000,2025-03-28,1
23615,282570,1282570,10000,2025-10-28,1
23616,876823,1876823,10000,2025-09-14,1
23617,615401,1615401,10000,2025-05-14,1
23618,56866,1056866,10000,2025-02-13,1
23619,598623,1598623,10000,2025-08-28,1
23620,139469,1139469,10000,2025-02-06,1
23621,779472,1779472,10000,2025-12-14,1
23622,350587,1350587,10000,2025-04-07,1
23623,57082,1057082,10000,2025-12-14,1
23624,180920,1180920,10000,2025-10-21,1
23625,415354,1415354,10000,2025-01-20,1
23626,128696,1128696,10000,2025-12-28,1
23627,509760,1509760,10000,2025-01-06,1
23628,838844,1838844,10000,2025-07-07,1
23629,896787,1896787,10000,2025-01-06,1
23630,289134,1289134,10000,2025-07-07,1
23631,104708,1104708,10000,2025-02-13,1
23632,150335,1150335,10000,2025-03-21,1
23633,471790,1471790,10000,2025-04-21,1
23634,182191,1182191,10000,2025-02-27,1
23635,115899,1115899,10000,2025-12-14,1
23636,254264,1254264,10000,2025-09-14,1
23637,866222,1866222,10000,2025-12-14,1
23638,819926,1819926,10000,2025-03-14,1
23639,391847,1391847,10000,2025-09-21,1
23640,653580,1653580,10000,2025-05-14,1
23641,363907,1363907,10000,2025-07-21,1
23642,603598,1603598,10000,2025-08-14,1
23643,784384,1784384,10000,2025-12-07,1
23644,673613,1673613,10000,2025-08-07,1
23645,472057,1472057,10000,2025-03-21,1
23646,457021,1457021,10000,2025-01-13,1
23647,116919,1116919,10000,2025-07-14,1
23648,516360,1516360,10000,2025-09-28,1
23649,792189,1792189,10000,2025-03-21,1
23650,393109,1393109,10000,2025-10-14,1
23651,204441,1204441,10000,2025-02-27,1
23652,898559,1898559,10000,2025-03-21,1
23653,175376,1175376,10000,2025-09-21,1
23654,118289,1118289,10000,2025-12-21,1
23655,835939,1835939,10000,2025-06-21,1
23656,371384,1371384,10000,2025-07-07,1
23657,93320,1093320,10000,2025-03-07,1
23658,445315,1445315,10000,2025-01-13,1
23659,18547,1018547,10000,2025-12-21,1
23660,696783,1696783,10000,2025-06-07,1
23661,441490,1441490,10000,2025-09-28,1
23662,605708,1605708,10000,2025-07-14,1
23663,829176,1829176,10000,2025-01-13,1
23664,899655,1899655,10000,2025-08-14,1
23665,141207,1141207,10000,2025-07-14,1
23666,832198,1832198,10000,2025-04-07,1
23667,385171,1385171,10000,2025-06-07,1
23668,29997,1029997,10000,2025-11-21,1
23669,598059,1598059,10000,2025-10-07,1
23670,403864,1403864,10000,2025-02-27,1
23671,517584,1517584,10000,2025-06-14,1
23672,597934,1597934,10000,2025-01-20,1
23673,511810,1511810,10000,2025-06-21,1
23674,28022,1028022,10000,2025-03-28,1
23675,465271,1465271,10000,2025-09-07,1
23676,661062,1661062,10000,2025-09-28,1
23677,827600,1827600,10000,2025-02-20,1
23678,736004,1736004,10000,2025-06-07,1
23679,97109,1097109,10000,2025-11-21,1
23680,521948,1521948,10000,2025-09-07,1
23681,132817,1132817,10000,2025-02-06,1
23682,629608,1629608,10000,2025-09-21,1
23683,77610,1077610,10000,2025-07-14,1
23684,528570,1528570,10000,2025-06-14,1
23685,959476,1959476,10000,2025-05-14,1
23686,22720,1022720,10000,2025-12-28,1
23687,966518,1966518,10000,2025-10-21,1
23688,761506,1761506,10000,2025-05-28,1
23689,696222,1696222,10000,2025-03-14,1
23690,613600,1613600,10000,2025-02-06,1
23691,680385,1680385,10000,2025-01-13,1
23692,195048,1195048,10000,2025-12-21,1
23693,747439,1747439,10000,2025-05-07,1
23694,423043,1423043,10000,2025-01-20,1
23695,343692,1343692,10000,2025-11-28,1
23696,287778,1287778,10000,2025-07-28,1
23697,108386,1108386,10000,2025-08-14,1
23698,859723,1859723,10000,2025-05-14,1
23699,599125,1599125,10000,2025-12-07,1
23700,857927,1857927,10000,2025-09-28,1
23701,402729,1402729,10000,2025-01-27,1
23702,901761,1901761,10000,2025-04-28,1
23703,132644,1132644,10000,2025-06-14,1
23704,782440,1782440,10000,2025-01-13,1
23705,764574,1764574,10000,2025-01-13,1
23706,963329,1963329,10000,2025-03-21,1
23707,929991,1929991,10000,2025-08-14,1
23708,267398,1267398,10000,2025-05-28,1
23709,189924,1189924,10000,2025-04-28,1
23710,741902,1741902,10000,2025-11-21,1
23711,64340,1064340,10000,2025-11-14,1
23712,902578,1902578,10000,2025-11-21,1
23713,454442,1454442,10000,2025-12-07,1
23714,192006,1192006,10000,2025-11-07,1
23715,603852,1603852,10000,2025-08-07,1
23716,95215,1095215,10000,2025-05-07,1
23717,94103,1094103,10000,2025-04-07,1
23718,309615,1309615,10000,2025-02-06,1
23719,99900,1099900,10000,2025-11-21,1
23720,536084,1536084,10000,2025-11-21,1
23721,802855,1802855,10000,2025-03-21,1
23722,53653,1053653,10000,2025-08-28,1
23723,626023,1626023,10000,2025-08-14,1
23724,727961,1727961,10000,2025-03-14,1
23725,544100,1544100,10000,2025-07-07,1
23726,975780,1975780,10000,2025-02-20,1
23727,614260,1614260,10000,2025-02-20,1
23728,480829,1480829,10000,2025-01-06,1
23729,214519,1214519,10000,2025-09-07,1
23730,4369,1004369,10000,2025-12-28,1
23731,301624,1301624,10000,2025-01-06,1
23732,819718,1819718,10000,2025-06-14,1
23733,24449,1024449,10000,2025-11-21,1
23734,642992,1642992,10000,2025-08-21,1
23735,529857,1529857,10000,2025-07-21,1
23736,119984,1119984,10000,2025-12-21,1
23737,93220,1093220,10000,2025-08-21,1
23738,453345,1453345,10000,2025-01-13,1
23739,404348,1404348,10000,2025-12-07,1
23740,508957,1508957,10000,2025-12-21,1
23741,913161,1913161,10000,2025-02-13,1
23742,465079,1465079,10000,2025-09-14,1
23743,997961,1997961,10000,2025-04-28,1
23744,595565,1595565,10000,2025-10-07,1
23745,794864,1794864,10000,2025-06-14,1
23746,900482,1900482,10000,2025-02-13,1
23747,47863,1047863,10000,2025-08-07,1
23748,342732,1342732,10000,2025-11-07,1
23749,401434,1401434,10000,2025-04-28,1
23750,261973,1261973,10000,2025-08-21,1
23751,994058,1994058,10000,2025-12-07,1
23752,59071,1059071,10000,2025-11-28,1
23753,662130,1662130,10000,2025-10-07,1
23754,515233,1515233,10000,2025-06-21,1
23755,404654,1404654,10000,2025-06-14,1
23756,993040,1993040,10000,2025-04-21,1
23757,459620,1459620,10000,2025-07-21,1
23758,84001,1084001,10000,2025-11-28,1
23759,551793,1551793,10000,2025-09-07,1
23760,913073,1913073,10000,2025-05-28,1
23761,966863,1966863,10000,2025-09-21,1
23762,787206,1787206,10000,2025-05-14,1
23763,112545,1112545,10000,2025-05-28,1
23764,951923,1951923,10000,2025-11-14,1
23765,849153,1849153,10000,2025-08-07,1
23766,611454,1611454,10000,2025-11-14,1
23767,775684,1775684,10000,2025-09-14,1
23768,65151,1065151,10000,2025-05-07,1
23769,715423,1715423,10000,2025-03-07,1
23770,345608,1345608,10000,2025-05-28,1
23771,609120,1609120,10000,2025-08-28,1
23772,895736,1895736,10000,2025-11-07,1
23773,236460,1236460,10000,2025-10-28,1
23774,188550,1188550,10000,2025-10-21,1
23775,315558,1315558,10000,2025-04-14,1
23776,384940,1384940,10000,2025-06-07,1
23777,801120,1801120,10000,2025-10-07,1
23778,22629,1022629,10000,2025-11-14,1
23779,479845,1479845,10000,2025-01-20,1
23780,86592,1086592,10000,2025-12-28,1
23781,365825,1365825,10000,2025-03-21,1
23782,110589,1110589,10000,2025-02-20,1
23783,588932,1588932,10000,2025-12-21,1
23784,474849,1474849,10000,2025-03-14,1
23785,446956,1446956,10000,2025-07-28,1
23786,397311,1397311,10000,2025-07-21,1
23787,984147,1984147,10000,2025-11-07,1
23788,977758,1977758,10000,2025-04-28,1
23789,674215,1674215,10000,2025-06-28,1
23790,495898,1495898,10000,2025-06-14,1
23791,210669,1210669,10000,2025-04-28,1
23792,279197,1279197,10000,2025-07-21,1
23793,378656,1378656,10000,2025-03-28,1
23794,157098,1157098,10000,2025-03-07,1
23795,531579,1531579,10000,2025-08-14,1
23796,504083,1504083,10000,2025-11-28,1
23797,70235,1070235,10000,2025-04-28,1
23798,257891,1257891,10000,2025-05-28,1
23799,819232,1819232,10000,2025-05-21,1
23800,345435,1345435,10000,2025-12-07,1
23801,889970,1889970,10000,2025-08-21,1
23802,167457,1167457,10000,2025-06-28,1
23803,147441,1147441,10000,2025-05-28,1
23804,503172,1503172,10000,2025-06-28,1
23805,149943,1149943,10000,2025-04-28,1
23806,102171,1102171,10000,2025-06-21,1
23807,370700,1370700,10000,2025-06-07,1
23808,971987,1971987,10000,2025-02-06,1
23809,51698,1051698,10000,2025-10-21,1
23810,889118,1889118,10000,2025-02-06,1
23811,515728,1515728,10000,2025-08-14,1
23812,809338,1809338,10000,2025-10-21,1
23813,101920,1101920,10000,2025-05-28,1
23814,123376,1123376,10000,2025-11-28,1
23815,870475,1870475,10000,2025-11-21,1
23816,90205,1090205,10000,2025-10-07,1
23817,276701,1276701,10000,2025-07-21,1
23818,232292,1232292,10000,2025-12-21,1
23819,324952,1324952,10000,2025-04-14,1
23820,905322,1905322,10000,2025-08-21,1
23821,321800,1321800,10000,2025-06-21,1
23822,237800,1237800,10000,2025-04-28,1
23823,604097,1604097,10000,2025-11-07,1
23824,17429,1017429,10000,2025-07-28,1
23825,674508,1674508,10000,2025-07-07,1
23826,681296,1681296,10000,2025-03-07,1
23827,729036,1729036,10000,2025-03-21,1
23828,983275,1983275,10000,2025-10-28,1
23829,157227,1157227,10000,2025-05-28,1
23830,854136,1854136,10000,2025-12-21,1
23831,992699,1992699,10000,2025-04-07,1
23832,199630,1199630,10000,2025-06-07,1
23833,177009,1177009,10000,2025-11-21,1
23834,79831,1079831,10000,2025-07-14,1
23835,335433,1335433,10000,2025-03-14,1
23836,122038,1122038,10000,2025-09-21,1
23837,792733,1792733,10000,2025-12-07,1
23838,305479,1305479,10000,2025-09-07,1
23839,818344,1818344,10000,2025-12-14,1
23840,562470,1562470,10000,2025-06-21,1
23841,423367,1423367,10000,2025-10-28,1
23842,276366,1276366,10000,2025-03-21,1
23843,298184,1298184,10000,2025-06-21,1
23844,904132,1904132,10000,2025-08-07,1
23845,643912,1643912,10000,2025-03-07,1
23846,143312,1143312,10000,2025-12-07,1
23847,275304,1275304,10000,2025-05-28,1
23848,846573,1846573,10000,2025-09-28,1
23849,458656,1458656,10000,2025-10-21,1
23850,542935,1542935,10000,2025-09-07,1
23851,779079,1779079,10000,2025-02-06,1
